Month,Year,Rainfall_x,WPI_x,WPI_y,Rainfall_y,Rainfall_Deviation,Flood_Flag,Crop,Rainfall ,Rainfall
9,2017,171.5,137.6,159.9,67.2,-180.1694444444444,False,Wheat,205.2,194.1
9,2017,171.5,137.6,159.9,41.8,-205.56944444444449,False,Wheat,205.2,194.1
9,2017,171.5,137.6,159.9,543.6,296.2305555555556,True,Wheat,205.2,194.1
9,2017,171.5,137.6,159.9,190.1,-57.269444444444446,False,Wheat,205.2,194.1
9,2017,171.5,137.6,159.9,141.3,-106.06944444444444,False,Wheat,205.2,194.1
9,2017,171.5,137.6,159.9,133.3,-114.06944444444444,False,Wheat,205.2,194.1
9,2017,171.5,137.6,159.9,180.6,-66.76944444444445,False,Wheat,205.2,194.1
9,2017,171.5,137.6,159.9,141.5,-105.86944444444444,False,Wheat,205.2,194.1
9,2017,171.5,137.6,159.9,115.5,-131.86944444444444,False,Wheat,205.2,194.1
9,2017,171.5,137.6,159.9,194.5,-52.86944444444444,False,Wheat,205.2,194.1
9,2017,171.5,137.6,159.9,166.6,-80.76944444444445,False,Wheat,205.2,194.1
9,2017,171.5,137.6,159.9,316.5,69.13055555555556,False,Wheat,205.2,194.1
9,2017,171.5,137.6,159.9,206.6,-40.769444444444446,False,Wheat,205.2,194.1
9,2017,171.5,137.6,159.9,250.3,2.930555555555572,False,Wheat,205.2,194.1
9,2017,171.5,137.6,159.9,435.5,188.1305555555556,False,Wheat,205.2,194.1
9,2017,171.5,137.6,159.9,216.0,-31.36944444444444,False,Wheat,205.2,194.1
10,2017,76.3,138.0,158.89999999999998,194.1,-53.269444444444446,False,Wheat,205.2,194.1
11,2017,29.9,139.4,158.89999999999998,194.1,-53.269444444444446,False,Wheat,205.2,194.1
12,2017,15.0,139.4,158.89999999999998,194.1,-53.269444444444446,False,Wheat,205.2,194.1
1,2018,19.2,140.8,158.89999999999998,194.1,-53.269444444444446,False,Wheat,205.2,194.1
2,2018,20.1,140.0,158.89999999999998,194.1,-53.269444444444446,False,Wheat,205.2,194.1
3,2018,27.1,141.2,158.89999999999998,194.1,-53.269444444444446,False,Wheat,205.2,194.1
4,2018,40.2,140.9,158.89999999999998,194.1,-53.269444444444446,False,Wheat,205.2,194.1
5,2018,62.7,141.7,158.89999999999998,194.1,-53.269444444444446,False,Wheat,205.2,194.1
6,2018,165.0,143.1,166.9,518.5,271.1305555555556,True,Wheat,205.2,194.1
6,2018,165.0,143.1,166.9,327.9,80.53055555555554,False,Wheat,205.2,194.1
6,2018,165.0,143.1,166.9,371.6,124.23055555555558,False,Wheat,205.2,194.1
6,2018,165.0,143.1,166.9,345.2,97.83055555555556,False,Wheat,205.2,194.1
6,2018,165.0,143.1,166.9,376.2,128.83055555555555,False,Wheat,205.2,194.1
6,2018,165.0,143.1,166.9,223.4,-23.969444444444434,False,Wheat,205.2,194.1
6,2018,165.0,143.1,166.9,155.3,-92.06944444444444,False,Wheat,205.2,194.1
6,2018,165.0,143.1,166.9,128.0,-119.36944444444444,False,Wheat,205.2,194.1
6,2018,165.0,143.1,166.9,102.8,-144.56944444444446,False,Wheat,205.2,194.1
6,2018,165.0,143.1,166.9,48.9,-198.46944444444443,False,Wheat,205.2,194.1
6,2018,165.0,143.1,166.9,42.7,-204.6694444444444,False,Wheat,205.2,194.1
6,2018,165.0,143.1,166.9,162.7,-84.66944444444445,False,Wheat,205.2,194.1
6,2018,165.0,143.1,166.9,71.1,-176.26944444444445,False,Wheat,205.2,194.1
6,2018,165.0,143.1,166.9,99.5,-147.86944444444444,False,Wheat,205.2,194.1
6,2018,165.0,143.1,166.9,123.4,-123.96944444444443,False,Wheat,205.2,194.1
6,2018,165.0,143.1,166.9,105.9,-141.46944444444443,False,Wheat,205.2,194.1
6,2018,165.0,143.1,166.9,52.9,-194.46944444444443,False,Wheat,205.2,194.1
6,2018,165.0,143.1,166.9,98.2,-149.16944444444442,False,Wheat,205.2,194.1
6,2018,165.0,143.1,166.9,134.1,-113.26944444444445,False,Wheat,205.2,194.1
6,2018,165.0,143.1,166.9,113.8,-133.56944444444446,False,Wheat,205.2,194.1
6,2018,165.0,143.1,166.9,89.9,-157.46944444444443,False,Wheat,205.2,194.1
6,2018,165.0,143.1,166.9,10.2,-237.16944444444445,False,Wheat,205.2,194.1
6,2018,165.0,143.1,166.9,986.0,738.6305555555556,True,Wheat,205.2,194.1
6,2018,165.0,143.1,166.9,159.1,-88.26944444444445,False,Wheat,205.2,194.1
6,2018,165.0,143.1,166.9,202.2,-45.16944444444445,False,Wheat,205.2,194.1
6,2018,165.0,143.1,166.9,196.8,-50.56944444444443,False,Wheat,205.2,194.1
6,2018,165.0,143.1,166.9,164.3,-83.06944444444443,False,Wheat,205.2,194.1
6,2018,165.0,143.1,166.9,110.1,-137.26944444444445,False,Wheat,205.2,194.1
6,2018,165.0,143.1,166.9,165.4,-81.96944444444443,False,Wheat,205.2,194.1
6,2018,165.0,143.1,166.9,65.1,-182.26944444444445,False,Wheat,205.2,194.1
6,2018,165.0,143.1,166.9,48.8,-198.56944444444449,False,Wheat,205.2,194.1
6,2018,165.0,143.1,166.9,1011.2,763.8305555555556,True,Wheat,205.2,194.1
6,2018,165.0,143.1,166.9,107.8,-139.56944444444446,False,Wheat,205.2,194.1
6,2018,165.0,143.1,166.9,181.2,-66.16944444444445,False,Wheat,205.2,194.1
6,2018,165.0,143.1,166.9,750.1,502.7305555555556,True,Wheat,205.2,194.1
6,2018,165.0,143.1,166.9,203.2,-44.16944444444445,False,Wheat,205.2,194.1
7,2018,286.3,145.0,170.2,239.2,-8.169444444444451,False,Wheat,205.2,194.1
7,2018,286.3,145.0,170.2,331.9,84.53055555555554,False,Wheat,205.2,194.1
7,2018,286.3,145.0,170.2,375.3,127.93055555555556,False,Wheat,205.2,194.1
7,2018,286.3,145.0,170.2,362.3,114.93055555555556,False,Wheat,205.2,194.1
7,2018,286.3,145.0,170.2,478.0,230.6305555555556,True,Wheat,205.2,194.1
7,2018,286.3,145.0,170.2,321.2,73.83055555555555,False,Wheat,205.2,194.1
7,2018,286.3,145.0,170.2,434.7,187.33055555555555,False,Wheat,205.2,194.1
7,2018,286.3,145.0,170.2,275.5,28.13055555555556,False,Wheat,205.2,194.1
7,2018,286.3,145.0,170.2,283.1,35.73055555555558,False,Wheat,205.2,194.1
7,2018,286.3,145.0,170.2,280.1,32.73055555555558,False,Wheat,205.2,194.1
7,2018,286.3,145.0,170.2,317.2,69.83055555555555,False,Wheat,205.2,194.1
7,2018,286.3,145.0,170.2,384.2,136.83055555555555,False,Wheat,205.2,194.1
7,2018,286.3,145.0,170.2,161.3,-86.06944444444443,False,Wheat,205.2,194.1
7,2018,286.3,145.0,170.2,172.3,-75.06944444444443,False,Wheat,205.2,194.1
7,2018,286.3,145.0,170.2,222.0,-25.36944444444444,False,Wheat,205.2,194.1
7,2018,286.3,145.0,170.2,149.9,-97.46944444444443,False,Wheat,205.2,194.1
7,2018,286.3,145.0,170.2,88.9,-158.46944444444443,False,Wheat,205.2,194.1
7,2018,286.3,145.0,170.2,233.0,-14.36944444444444,False,Wheat,205.2,194.1
7,2018,286.3,145.0,170.2,307.1,59.73055555555558,False,Wheat,205.2,194.1
7,2018,286.3,145.0,170.2,358.2,110.83055555555556,False,Wheat,205.2,194.1
7,2018,286.3,145.0,170.2,376.8,129.43055555555557,False,Wheat,205.2,194.1
7,2018,286.3,145.0,170.2,218.8,-28.56944444444443,False,Wheat,205.2,194.1
7,2018,286.3,145.0,170.2,1226.7,979.3305555555556,True,Wheat,205.2,194.1
7,2018,286.3,145.0,170.2,265.8,18.43055555555557,False,Wheat,205.2,194.1
7,2018,286.3,145.0,170.2,120.8,-126.56944444444444,False,Wheat,205.2,194.1
7,2018,286.3,145.0,170.2,336.7,89.33055555555555,False,Wheat,205.2,194.1
7,2018,286.3,145.0,170.2,393.3,145.93055555555557,False,Wheat,205.2,194.1
7,2018,286.3,145.0,170.2,183.1,-64.26944444444445,False,Wheat,205.2,194.1
7,2018,286.3,145.0,170.2,193.0,-54.36944444444444,False,Wheat,205.2,194.1
7,2018,286.3,145.0,170.2,32.9,-214.46944444444443,False,Wheat,205.2,194.1
7,2018,286.3,145.0,170.2,59.0,-188.36944444444444,False,Wheat,205.2,194.1
7,2018,286.3,145.0,170.2,1034.6,787.2305555555555,True,Wheat,205.2,194.1
7,2018,286.3,145.0,170.2,89.4,-157.96944444444443,False,Wheat,205.2,194.1
7,2018,286.3,145.0,170.2,197.5,-49.86944444444444,False,Wheat,205.2,194.1
7,2018,286.3,145.0,170.2,858.0,610.6305555555556,True,Wheat,205.2,194.1
7,2018,286.3,145.0,170.2,139.7,-107.66944444444444,False,Wheat,205.2,194.1
8,2018,254.3,148.6,172.7,415.7,168.33055555555555,False,Wheat,205.2,194.1
8,2018,254.3,148.6,172.7,262.1,14.730555555555584,False,Wheat,205.2,194.1
8,2018,254.3,148.6,172.7,288.7,41.33055555555555,False,Wheat,205.2,194.1
8,2018,254.3,148.6,172.7,334.9,87.53055555555554,False,Wheat,205.2,194.1
8,2018,254.3,148.6,172.7,389.2,141.83055555555555,False,Wheat,205.2,194.1
8,2018,254.3,148.6,172.7,234.1,-13.269444444444446,False,Wheat,205.2,194.1
8,2018,254.3,148.6,172.7,413.8,166.43055555555557,False,Wheat,205.2,194.1
8,2018,254.3,148.6,172.7,235.1,-12.269444444444446,False,Wheat,205.2,194.1
8,2018,254.3,148.6,172.7,265.3,17.93055555555557,False,Wheat,205.2,194.1
8,2018,254.3,148.6,172.7,313.6,66.23055555555558,False,Wheat,205.2,194.1
8,2018,254.3,148.6,172.7,277.6,30.230555555555583,False,Wheat,205.2,194.1
8,2018,254.3,148.6,172.7,444.3,196.9305555555556,False,Wheat,205.2,194.1
8,2018,254.3,148.6,172.7,84.4,-162.96944444444443,False,Wheat,205.2,194.1
8,2018,254.3,148.6,172.7,105.2,-142.16944444444442,False,Wheat,205.2,194.1
8,2018,254.3,148.6,172.7,254.9,7.530555555555566,False,Wheat,205.2,194.1
8,2018,254.3,148.6,172.7,220.9,-26.469444444444434,False,Wheat,205.2,194.1
8,2018,254.3,148.6,172.7,40.4,-206.96944444444443,False,Wheat,205.2,194.1
8,2018,254.3,148.6,172.7,151.6,-95.76944444444445,False,Wheat,205.2,194.1
8,2018,254.3,148.6,172.7,233.3,-14.069444444444429,False,Wheat,205.2,194.1
8,2018,254.3,148.6,172.7,294.7,47.33055555555555,False,Wheat,205.2,194.1
8,2018,254.3,148.6,172.7,181.4,-65.96944444444443,False,Wheat,205.2,194.1
8,2018,254.3,148.6,172.7,72.3,-175.06944444444446,False,Wheat,205.2,194.1
8,2018,254.3,148.6,172.7,537.9,290.5305555555556,True,Wheat,205.2,194.1
8,2018,254.3,148.6,172.7,183.4,-63.969444444444434,False,Wheat,205.2,194.1
8,2018,254.3,148.6,172.7,207.9,-39.469444444444434,False,Wheat,205.2,194.1
8,2018,254.3,148.6,172.7,258.0,10.63055555555556,False,Wheat,205.2,194.1
8,2018,254.3,148.6,172.7,436.3,188.9305555555556,False,Wheat,205.2,194.1
8,2018,254.3,148.6,172.7,210.2,-37.16944444444445,False,Wheat,205.2,194.1
8,2018,254.3,148.6,172.7,282.8,35.43055555555557,False,Wheat,205.2,194.1
8,2018,254.3,148.6,172.7,53.0,-194.36944444444444,False,Wheat,205.2,194.1
8,2018,254.3,148.6,172.7,67.4,-179.96944444444443,False,Wheat,205.2,194.1
8,2018,254.3,148.6,172.7,925.1,677.7305555555556,True,Wheat,205.2,194.1
8,2018,254.3,148.6,172.7,89.5,-157.86944444444444,False,Wheat,205.2,194.1
8,2018,254.3,148.6,172.7,200.2,-47.16944444444445,False,Wheat,205.2,194.1
8,2018,254.3,148.6,172.7,822.5,575.1305555555556,True,Wheat,205.2,194.1
8,2018,254.3,148.6,172.7,124.4,-122.96944444444443,False,Wheat,205.2,194.1
9,2018,171.9,149.8,181.7,395.9,148.53055555555554,False,Wheat,205.2,194.1
9,2018,171.9,149.8,181.7,287.0,39.63055555555556,False,Wheat,205.2,194.1
9,2018,171.9,149.8,181.7,297.0,49.63055555555556,False,Wheat,205.2,194.1
9,2018,171.9,149.8,181.7,157.9,-89.46944444444443,False,Wheat,205.2,194.1
9,2018,171.9,149.8,181.7,416.2,168.83055555555555,False,Wheat,205.2,194.1
9,2018,171.9,149.8,181.7,180.6,-66.76944444444445,False,Wheat,205.2,194.1
9,2018,171.9,149.8,181.7,286.3,38.93055555555557,False,Wheat,205.2,194.1
9,2018,171.9,149.8,181.7,146.4,-100.96944444444443,False,Wheat,205.2,194.1
9,2018,171.9,149.8,181.7,109.4,-137.96944444444443,False,Wheat,205.2,194.1
9,2018,171.9,149.8,181.7,123.9,-123.46944444444443,False,Wheat,205.2,194.1
9,2018,171.9,149.8,181.7,165.2,-82.16944444444445,False,Wheat,205.2,194.1
9,2018,171.9,149.8,181.7,205.0,-42.36944444444444,False,Wheat,205.2,194.1
9,2018,171.9,149.8,181.7,131.6,-115.76944444444445,False,Wheat,205.2,194.1
9,2018,171.9,149.8,181.7,212.0,-35.36944444444444,False,Wheat,205.2,194.1
9,2018,171.9,149.8,181.7,243.3,-4.069444444444429,False,Wheat,205.2,194.1
9,2018,171.9,149.8,181.7,111.5,-135.86944444444444,False,Wheat,205.2,194.1
9,2018,171.9,149.8,181.7,19.5,-227.86944444444444,False,Wheat,205.2,194.1
9,2018,171.9,149.8,181.7,140.0,-107.36944444444444,False,Wheat,205.2,194.1
9,2018,171.9,149.8,181.7,163.2,-84.16944444444445,False,Wheat,205.2,194.1
9,2018,171.9,149.8,181.7,149.2,-98.16944444444444,False,Wheat,205.2,194.1
9,2018,171.9,149.8,181.7,46.9,-200.46944444444443,False,Wheat,205.2,194.1
9,2018,171.9,149.8,181.7,14.3,-233.06944444444443,False,Wheat,205.2,194.1
9,2018,171.9,149.8,181.7,118.7,-128.66944444444442,False,Wheat,205.2,194.1
9,2018,171.9,149.8,181.7,52.1,-195.26944444444445,False,Wheat,205.2,194.1
9,2018,171.9,149.8,181.7,31.4,-215.96944444444443,False,Wheat,205.2,194.1
9,2018,171.9,149.8,181.7,84.0,-163.36944444444444,False,Wheat,205.2,194.1
9,2018,171.9,149.8,181.7,140.7,-106.66944444444444,False,Wheat,205.2,194.1
9,2018,171.9,149.8,181.7,94.0,-153.36944444444444,False,Wheat,205.2,194.1
9,2018,171.9,149.8,181.7,81.7,-165.66944444444442,False,Wheat,205.2,194.1
9,2018,171.9,149.8,181.7,102.2,-145.16944444444442,False,Wheat,205.2,194.1
9,2018,171.9,149.8,181.7,104.8,-142.56944444444446,False,Wheat,205.2,194.1
9,2018,171.9,149.8,181.7,89.3,-158.06944444444446,False,Wheat,205.2,194.1
9,2018,171.9,149.8,181.7,69.8,-177.56944444444446,False,Wheat,205.2,194.1
9,2018,171.9,149.8,181.7,106.7,-140.66944444444442,False,Wheat,205.2,194.1
9,2018,171.9,149.8,181.7,85.6,-161.76944444444445,False,Wheat,205.2,194.1
9,2018,171.9,149.8,181.7,74.4,-172.96944444444443,False,Wheat,205.2,194.1
10,2018,77.2,151.1,158.89999999999998,194.1,-53.269444444444446,False,Wheat,205.2,194.1
11,2018,28.1,152.2,158.89999999999998,194.1,-53.269444444444446,False,Wheat,205.2,194.1
12,2018,14.1,152.8,158.89999999999998,194.1,-53.269444444444446,False,Wheat,205.2,194.1
4,2012,47.5,117.1,158.89999999999998,194.1,-53.269444444444446,False,Barley,205.2,194.1
5,2012,31.7,118.0,158.89999999999998,194.1,-53.269444444444446,False,Barley,205.2,194.1
6,2012,117.8,111.2,104.0,458.1,210.7305555555556,False,Barley,205.2,194.1
6,2012,117.8,111.2,104.0,615.8,368.43055555555554,True,Barley,205.2,194.1
6,2012,117.8,111.2,104.0,693.4,446.0305555555556,True,Barley,205.2,194.1
6,2012,117.8,111.2,104.0,398.6,151.23055555555558,False,Barley,205.2,194.1
6,2012,117.8,111.2,104.0,554.2,306.83055555555563,True,Barley,205.2,194.1
6,2012,117.8,111.2,104.0,144.5,-102.86944444444444,False,Barley,205.2,194.1
6,2012,117.8,111.2,104.0,168.9,-78.46944444444443,False,Barley,205.2,194.1
6,2012,117.8,111.2,104.0,120.9,-126.46944444444443,False,Barley,205.2,194.1
6,2012,117.8,111.2,104.0,89.8,-157.56944444444446,False,Barley,205.2,194.1
6,2012,117.8,111.2,104.0,23.1,-224.26944444444445,False,Barley,205.2,194.1
6,2012,117.8,111.2,104.0,5.8,-241.56944444444443,False,Barley,205.2,194.1
6,2012,117.8,111.2,104.0,49.9,-197.46944444444443,False,Barley,205.2,194.1
6,2012,117.8,111.2,104.0,5.1,-242.26944444444445,False,Barley,205.2,194.1
6,2012,117.8,111.2,104.0,10.0,-237.36944444444444,False,Barley,205.2,194.1
6,2012,117.8,111.2,104.0,23.4,-223.96944444444443,False,Barley,205.2,194.1
6,2012,117.8,111.2,104.0,45.8,-201.56944444444449,False,Barley,205.2,194.1
6,2012,117.8,111.2,104.0,5.4,-241.96944444444443,False,Barley,205.2,194.1
6,2012,117.8,111.2,104.0,11.2,-236.16944444444445,False,Barley,205.2,194.1
6,2012,117.8,111.2,104.0,38.2,-209.1694444444444,False,Barley,205.2,194.1
6,2012,117.8,111.2,104.0,63.5,-183.86944444444444,False,Barley,205.2,194.1
6,2012,117.8,111.2,104.0,35.8,-211.56944444444449,False,Barley,205.2,194.1
6,2012,117.8,111.2,104.0,23.0,-224.36944444444444,False,Barley,205.2,194.1
6,2012,117.8,111.2,104.0,611.6,364.2305555555556,True,Barley,205.2,194.1
6,2012,117.8,111.2,104.0,67.9,-179.46944444444443,False,Barley,205.2,194.1
6,2012,117.8,111.2,104.0,72.2,-175.16944444444442,False,Barley,205.2,194.1
6,2012,117.8,111.2,104.0,125.6,-121.76944444444445,False,Barley,205.2,194.1
6,2012,117.8,111.2,104.0,134.4,-112.96944444444443,False,Barley,205.2,194.1
6,2012,117.8,111.2,104.0,79.3,-168.06944444444446,False,Barley,205.2,194.1
6,2012,117.8,111.2,104.0,106.6,-140.76944444444445,False,Barley,205.2,194.1
6,2012,117.8,111.2,104.0,37.9,-209.46944444444443,False,Barley,205.2,194.1
6,2012,117.8,111.2,104.0,25.4,-221.96944444444443,False,Barley,205.2,194.1
6,2012,117.8,111.2,104.0,677.2,429.8305555555556,True,Barley,205.2,194.1
6,2012,117.8,111.2,104.0,60.4,-186.96944444444443,False,Barley,205.2,194.1
6,2012,117.8,111.2,104.0,80.4,-166.96944444444443,False,Barley,205.2,194.1
6,2012,117.8,111.2,104.0,429.7,182.33055555555555,False,Barley,205.2,194.1
6,2012,117.8,111.2,104.0,326.9,79.53055555555554,False,Barley,205.2,194.1
7,2012,250.2,113.2,111.6,324.0,76.63055555555556,False,Barley,205.2,194.1
7,2012,250.2,113.2,111.6,623.0,375.6305555555556,True,Barley,205.2,194.1
7,2012,250.2,113.2,111.6,493.6,246.2305555555556,True,Barley,205.2,194.1
7,2012,250.2,113.2,111.6,281.7,34.33055555555555,False,Barley,205.2,194.1
7,2012,250.2,113.2,111.6,633.2,385.8305555555556,True,Barley,205.2,194.1
7,2012,250.2,113.2,111.6,307.4,60.03055555555554,False,Barley,205.2,194.1
7,2012,250.2,113.2,111.6,319.9,72.53055555555554,False,Barley,205.2,194.1
7,2012,250.2,113.2,111.6,287.2,39.83055555555555,False,Barley,205.2,194.1
7,2012,250.2,113.2,111.6,293.7,46.33055555555555,False,Barley,205.2,194.1
7,2012,250.2,113.2,111.6,287.6,40.23055555555558,False,Barley,205.2,194.1
7,2012,250.2,113.2,111.6,196.7,-50.66944444444445,False,Barley,205.2,194.1
7,2012,250.2,113.2,111.6,388.4,141.03055555555554,False,Barley,205.2,194.1
7,2012,250.2,113.2,111.6,66.1,-181.26944444444445,False,Barley,205.2,194.1
7,2012,250.2,113.2,111.6,96.0,-151.36944444444444,False,Barley,205.2,194.1
7,2012,250.2,113.2,111.6,196.8,-50.56944444444443,False,Barley,205.2,194.1
7,2012,250.2,113.2,111.6,110.6,-136.76944444444445,False,Barley,205.2,194.1
7,2012,250.2,113.2,111.6,39.0,-208.36944444444444,False,Barley,205.2,194.1
7,2012,250.2,113.2,111.6,170.2,-77.16944444444445,False,Barley,205.2,194.1
7,2012,250.2,113.2,111.6,423.4,176.03055555555554,False,Barley,205.2,194.1
7,2012,250.2,113.2,111.6,406.5,159.13055555555556,False,Barley,205.2,194.1
7,2012,250.2,113.2,111.6,181.1,-66.26944444444445,False,Barley,205.2,194.1
7,2012,250.2,113.2,111.6,35.3,-212.06944444444449,False,Barley,205.2,194.1
7,2012,250.2,113.2,111.6,931.2,683.8305555555556,True,Barley,205.2,194.1
7,2012,250.2,113.2,111.6,203.0,-44.36944444444444,False,Barley,205.2,194.1
7,2012,250.2,113.2,111.6,161.1,-86.26944444444445,False,Barley,205.2,194.1
7,2012,250.2,113.2,111.6,369.7,122.33055555555556,False,Barley,205.2,194.1
7,2012,250.2,113.2,111.6,413.8,166.43055555555557,False,Barley,205.2,194.1
7,2012,250.2,113.2,111.6,198.3,-49.06944444444443,False,Barley,205.2,194.1
7,2012,250.2,113.2,111.6,243.5,-3.86944444444444,False,Barley,205.2,194.1
7,2012,250.2,113.2,111.6,121.8,-125.56944444444444,False,Barley,205.2,194.1
7,2012,250.2,113.2,111.6,61.2,-186.1694444444444,False,Barley,205.2,194.1
7,2012,250.2,113.2,111.6,752.7,505.3305555555556,True,Barley,205.2,194.1
7,2012,250.2,113.2,111.6,114.7,-132.66944444444442,False,Barley,205.2,194.1
7,2012,250.2,113.2,111.6,144.0,-103.36944444444444,False,Barley,205.2,194.1
7,2012,250.2,113.2,111.6,362.6,115.23055555555558,False,Barley,205.2,194.1
7,2012,250.2,113.2,111.6,231.5,-15.86944444444444,False,Barley,205.2,194.1
8,2012,262.4,113.8,114.2,369.6,122.23055555555558,False,Barley,205.2,194.1
8,2012,262.4,113.8,114.2,331.5,84.13055555555556,False,Barley,205.2,194.1
8,2012,262.4,113.8,114.2,300.4,53.03055555555554,False,Barley,205.2,194.1
8,2012,262.4,113.8,114.2,353.8,106.43055555555556,False,Barley,205.2,194.1
8,2012,262.4,113.8,114.2,315.7,68.33055555555555,False,Barley,205.2,194.1
8,2012,262.4,113.8,114.2,259.6,12.230555555555584,False,Barley,205.2,194.1
8,2012,262.4,113.8,114.2,412.9,165.53055555555554,False,Barley,205.2,194.1
8,2012,262.4,113.8,114.2,284.6,37.23055555555558,False,Barley,205.2,194.1
8,2012,262.4,113.8,114.2,190.4,-56.969444444444434,False,Barley,205.2,194.1
8,2012,262.4,113.8,114.2,186.0,-61.36944444444444,False,Barley,205.2,194.1
8,2012,262.4,113.8,114.2,198.1,-49.269444444444446,False,Barley,205.2,194.1
8,2012,262.4,113.8,114.2,433.2,185.83055555555555,False,Barley,205.2,194.1
8,2012,262.4,113.8,114.2,181.2,-66.16944444444445,False,Barley,205.2,194.1
8,2012,262.4,113.8,114.2,135.1,-112.26944444444445,False,Barley,205.2,194.1
8,2012,262.4,113.8,114.2,299.7,52.33055555555555,False,Barley,205.2,194.1
8,2012,262.4,113.8,114.2,283.4,36.03055555555554,False,Barley,205.2,194.1
8,2012,262.4,113.8,114.2,165.8,-81.56944444444443,False,Barley,205.2,194.1
8,2012,262.4,113.8,114.2,364.8,117.43055555555556,False,Barley,205.2,194.1
8,2012,262.4,113.8,114.2,347.9,100.53055555555554,False,Barley,205.2,194.1
8,2012,262.4,113.8,114.2,374.2,126.83055555555556,False,Barley,205.2,194.1
8,2012,262.4,113.8,114.2,228.9,-18.469444444444434,False,Barley,205.2,194.1
8,2012,262.4,113.8,114.2,34.1,-213.26944444444445,False,Barley,205.2,194.1
8,2012,262.4,113.8,114.2,727.6,480.2305555555556,True,Barley,205.2,194.1
8,2012,262.4,113.8,114.2,185.2,-62.16944444444445,False,Barley,205.2,194.1
8,2012,262.4,113.8,114.2,101.7,-145.66944444444442,False,Barley,205.2,194.1
8,2012,262.4,113.8,114.2,315.1,67.73055555555558,False,Barley,205.2,194.1
8,2012,262.4,113.8,114.2,404.5,157.13055555555556,False,Barley,205.2,194.1
8,2012,262.4,113.8,114.2,186.6,-60.769444444444446,False,Barley,205.2,194.1
8,2012,262.4,113.8,114.2,206.3,-41.06944444444443,False,Barley,205.2,194.1
8,2012,262.4,113.8,114.2,119.0,-128.36944444444444,False,Barley,205.2,194.1
8,2012,262.4,113.8,114.2,90.1,-157.26944444444445,False,Barley,205.2,194.1
8,2012,262.4,113.8,114.2,1030.0,782.6305555555556,True,Barley,205.2,194.1
8,2012,262.4,113.8,114.2,105.9,-141.46944444444443,False,Barley,205.2,194.1
8,2012,262.4,113.8,114.2,236.1,-11.269444444444446,False,Barley,205.2,194.1
8,2012,262.4,113.8,114.2,501.5,254.1305555555556,True,Barley,205.2,194.1
8,2012,262.4,113.8,114.2,381.2,133.83055555555555,False,Barley,205.2,194.1
9,2012,193.5,111.8,116.1,868.9,621.5305555555556,True,Barley,205.2,194.1
9,2012,193.5,111.8,116.1,623.3,375.93055555555554,True,Barley,205.2,194.1
9,2012,193.5,111.8,116.1,372.0,124.63055555555556,False,Barley,205.2,194.1
9,2012,193.5,111.8,116.1,256.2,8.830555555555549,False,Barley,205.2,194.1
9,2012,193.5,111.8,116.1,431.4,184.0305555555556,False,Barley,205.2,194.1
9,2012,193.5,111.8,116.1,244.5,-2.86944444444444,False,Barley,205.2,194.1
9,2012,193.5,111.8,116.1,243.7,-3.6694444444444514,False,Barley,205.2,194.1
9,2012,193.5,111.8,116.1,217.0,-30.36944444444444,False,Barley,205.2,194.1
9,2012,193.5,111.8,116.1,206.9,-40.469444444444434,False,Barley,205.2,194.1
9,2012,193.5,111.8,116.1,205.9,-41.469444444444434,False,Barley,205.2,194.1
9,2012,193.5,111.8,116.1,88.0,-159.36944444444444,False,Barley,205.2,194.1
9,2012,193.5,111.8,116.1,225.2,-22.16944444444445,False,Barley,205.2,194.1
9,2012,193.5,111.8,116.1,66.1,-181.26944444444445,False,Barley,205.2,194.1
9,2012,193.5,111.8,116.1,86.9,-160.46944444444443,False,Barley,205.2,194.1
9,2012,193.5,111.8,116.1,145.4,-101.96944444444443,False,Barley,205.2,194.1
9,2012,193.5,111.8,116.1,150.8,-96.56944444444444,False,Barley,205.2,194.1
9,2012,193.5,111.8,116.1,90.8,-156.56944444444446,False,Barley,205.2,194.1
9,2012,193.5,111.8,116.1,130.8,-116.56944444444444,False,Barley,205.2,194.1
9,2012,193.5,111.8,116.1,189.8,-57.56944444444443,False,Barley,205.2,194.1
9,2012,193.5,111.8,116.1,177.7,-69.66944444444445,False,Barley,205.2,194.1
9,2012,193.5,111.8,116.1,272.2,24.83055555555555,False,Barley,205.2,194.1
9,2012,193.5,111.8,116.1,226.7,-20.66944444444445,False,Barley,205.2,194.1
9,2012,193.5,111.8,116.1,508.2,260.8305555555555,True,Barley,205.2,194.1
9,2012,193.5,111.8,116.1,128.7,-118.66944444444444,False,Barley,205.2,194.1
9,2012,193.5,111.8,116.1,120.5,-126.86944444444444,False,Barley,205.2,194.1
9,2012,193.5,111.8,116.1,247.9,0.5305555555555657,False,Barley,205.2,194.1
9,2012,193.5,111.8,116.1,264.8,17.43055555555557,False,Barley,205.2,194.1
9,2012,193.5,111.8,116.1,200.4,-46.969444444444434,False,Barley,205.2,194.1
9,2012,193.5,111.8,116.1,180.0,-67.36944444444444,False,Barley,205.2,194.1
9,2012,193.5,111.8,116.1,71.1,-176.26944444444445,False,Barley,205.2,194.1
9,2012,193.5,111.8,116.1,79.8,-167.56944444444446,False,Barley,205.2,194.1
9,2012,193.5,111.8,116.1,382.2,134.83055555555555,False,Barley,205.2,194.1
